"Splunk_Instance","Splunk_Roles",title,definition,args,app,sharing,author,description
CM1,"PROD-CM-1|cluster_master|search_head","dmc_daily_license_usage_quota","rest `dmc_dmc_group_license_master` /services/licenser/pools 
| join type=outer stack_id splunk_server [rest `dmc_dmc_group_license_master` /services/licenser/groups | search is_active=1 | eval stack_id=stack_ids | fields splunk_server stack_id is_active] 
| search is_active=1 
| fields splunk_server, stack_id, used_bytes 
| join type=outer stack_id splunk_server [rest `dmc_dmc_group_license_master` /services/licenser/stacks | eval stack_id=title | eval stack_quota=quota | fields splunk_server stack_id stack_quota] 
| stats sum(used_bytes) as used_bytes max(stack_quota) as stack_quota by splunk_server 
| eval usedGB=round(used_bytes/1024/1024/1024,3) 
| eval totalGB=round(stack_quota/1024/1024/1024,3) 
| eval percentage=round(usedGB / totalGB, 3)*100 
| fields splunk_server, percentage, usedGB, totalGB",,"splunk_monitoring_console",app,system,
CM1,"PROD-CM-1|cluster_master|search_head","dmc_disk_usage_rangemap","rangemap field=pct_disk_usage ""0-60%""=0-0.6 ""60-80%""=0.6001-0.8 ""80-100%""=0.8001-1 default=abnormal",,"splunk_monitoring_console",app,system,
CM1,"PROD-CM-1|cluster_master|search_head","dmc_disk_usage_rangemap_and_timechart","`dmc_disk_usage_rangemap` 
| `dmc_timechart_for_disk_usage` partial=f dc(server_mount_point) as server_mount_point_count by range 
| fields _time, ""80-100%"", ""60-80%"", ""0-60%""",,"splunk_monitoring_console",app,system,
CM1,"PROD-CM-1|cluster_master|search_head","dmc_dmc_group_license_master","splunk_server_group=dmc_group_license_master",,"splunk_monitoring_console",app,system,
CM1,"PROD-CM-1|cluster_master|search_head","dmc_drilldown_indexing_performance_deployment_indexing_rate(2)","`dmc_set_index_internal` source=*metrics.log* sourcetype=splunkd search_group=dmc_group_indexer search_group=$group$ group=thruput name=index_thruput 
| stats sum(kb) AS total_kb by host 
| addinfo 
| eval time_window = info_max_time - info_min_time 
| eval kbps = round(total_kb / time_window, 0) 
| `dmc_indexing_rate_rangemap` 
| where range=""$metric$"" 
| `dmc_drilldown_join_peers_by_peerURI` 
| eval Action = Action."" dmc_group_indexer"" 
| fields serverName, machine, kbps, range, numberOfCores, ram, version, Action
| eval kbps = kbps."" KB/s"" 
| rename serverName as Instance, machine as Machine, kbps as ""Indexing Rate"", range as ""Indexing Rate Range"", version as Version, numberOfCores as Cores, ram as RAM","group, metric","splunk_monitoring_console",app,system,
CM1,"PROD-CM-1|cluster_master|search_head","dmc_drilldown_indexing_performance_deployment_queue_fill_ratio(4)","`dmc_set_index_internal` source=*metrics.log sourcetype=splunkd search_group=dmc_group_indexer search_group=$group$ group=queue name=$queueType$ 
| eval max=if(isnotnull(max_size_kb),max_size_kb,max_size) 
| eval curr=if(isnotnull(current_size_kb),current_size_kb,current_size) 
| eval fill_perc=round((curr/max)*100,2) 
| stats $funcQueue$(fill_perc) AS fill_percentage by host 
| `dmc_queue_fill_ratio_rangemap` 
| where range=""$metric$"" 
| `dmc_drilldown_join_peers_by_peerURI` 
| eval Action = Action."" dmc_group_indexer"" 
| fields serverName, machine, fill_percentage, range, numberOfCores, ram, version, Action 
| rename serverName as Instance, machine as Machine, fill_percentage as ""Fill Ratio (%)"", range as ""Fill Ratio Range"", version as Version, numberOfCores as Cores, ram as RAM","group, queueType, funcQueue, metric","splunk_monitoring_console",app,system,
CM1,"PROD-CM-1|cluster_master|search_head","dmc_drilldown_join_peers_by_peerURI","lookup dmc_assets host OUTPUT peerURI, serverName, machine 
| eval peerURI = mvindex(peerURI, 0) 
| eval machine = mvindex(machine, 0) 
| eval serverName = mvindex(serverName, 0) 
| join type=outer peerURI 
 [| rest splunk_server=local /services/search/distributed/peers 
  | rename title as peerURI 
  | append  
    [| rest splunk_server=local /services/server/info 
     | eval peerURI = ""localhost"" 
    ] 
  | eval ram = round(physicalMemoryMB / 1024, 2)."" GB"" 
  | fields peerURI, version, numberOfCores, ram 
 ] 
| eval Action = serverName 
| fields - _time",,"splunk_monitoring_console",app,system,
CM1,"PROD-CM-1|cluster_master|search_head","dmc_drilldown_kv_store_deployment_background_flush(2)","`dmc_set_index_introspection` search_group=$group$ search_group=dmc_group_kv_store component=kvstoreserverstats 
| stats range(data.backgroundFlushing.total_ms)  AS diff by  host 
| addinfo 
| eval time_window = info_max_time - info_min_time 
| eval ms_per_min = diff / (time_window / 60) 
| eval percent = round(ms_per_min / (60 * 1000) * 100, 2) 
| `dmc_background_flush_rangemap` 
| where range=""$metric$"" 
| `dmc_drilldown_join_peers_by_peerURI` 
| eval Action = Action."" dmc_group_kv_store"" 
| fields serverName, machine, percent, range, numberOfCores, ram, version, Action 
| rename serverName as Instance, machine as Machine, percent as ""Background Flush (%)"", range as ""Background Flush Range"", version as Version, numberOfCores as Cores, ram as RAM","group, metric","splunk_monitoring_console",app,system,
CM1,"PROD-CM-1|cluster_master|search_head","dmc_drilldown_kv_store_deployment_lock_percentage(3)","`dmc_set_index_introspection` search_group=dmc_group_kv_store  search_group=$group$ component=kvstoreserverstats 
| stats range(data.globalLock.lockTime) AS globalLock range(data.globalLock.totalTime) AS total by host  
| eval percent=abs(globalLock*100/total)   
| stats $countLockFunc$(percent) as percent_locked by host 
| rangemap field=percent_locked ""0-30%""=0-30 ""30-50%""=30.001-50 ""50-100%""=50.001-1000 default=abnormal  
| where range=""$metric$"" 
| `dmc_drilldown_join_peers_by_peerURI` 
| eval Action = Action."" dmc_group_kv_store"" 
| fields serverName, machine, percent_locked, range, numberOfCores, ram, version, Action 
| rename serverName as Instance, machine as Machine, percent_locked as ""Lock (%)"", range as ""Lock Percentage Range"", version as Version, numberOfCores as Cores, ram as RAM","group, countLockFunc, metric","splunk_monitoring_console",app,system,
CM1,"PROD-CM-1|cluster_master|search_head","dmc_drilldown_kv_store_deployment_memory_ratio(2)","`dmc_set_index_introspection` search_group=$group$ search_group=dmc_group_kv_store component=kvstoreserverstats 
| eval ratio='data.mem.virtual'/'data.mem.mappedWithJournal' 
| stats avg(ratio) AS myratio by host  
| eval myratio = round(myratio, 2) 
| rangemap field=myratio ""0-2x""=0-2 ""2-3x""=2.001-3 "">3x""=3.001-10000 default=abnormal 
| where range=""$metric$"" 
| `dmc_drilldown_join_peers_by_peerURI` 
| eval Action = Action."" dmc_group_kv_store"" 
| fields serverName, machine, myratio, range, numberOfCores, ram, version, Action 
| rename serverName as Instance, machine as Machine, myratio as ""Virtual to Mapped Ratio"", range as ""Ratio Range"", version as Version, numberOfCores as Cores, ram as RAM","group, metric","splunk_monitoring_console",app,system,
CM1,"PROD-CM-1|cluster_master|search_head","dmc_drilldown_kv_store_deployment_network(1)","`dmc_set_index_introspection` search_group=dmc_group_kv_store search_group=$group$ component=kvstoreserverstats 
| stats range(data.network.bytesIn) as indiff range(data.network.bytesOut) as outdiff range(data.network.numRequests) as Requests by host 
| eval ""MB In""=indiff/1000000 
| eval ""MB Out""=outdiff/1000000 
| `dmc_drilldown_join_peers_by_peerURI` 
| eval Action = Action."" dmc_group_kv_store"" 
| table serverName, machine, ""MB In"", ""MB Out"", Requests, numberOfCores, ram, version, Action 
| rename serverName as Instance, machine as Machine, version as Version, numberOfCores as Cores, ram as RAM",group,"splunk_monitoring_console",app,system,
CM1,"PROD-CM-1|cluster_master|search_head","dmc_drilldown_kv_store_deployment_page_faults(3)","`dmc_set_index_introspection` search_group=dmc_group_kv_store search_group=$group$ component=kvstoreserverstats  
| rename data.opcounters.command as c, data.opcounters.update as u, data.opcounters.queries as q, data.opcountes.deletes as d, data.opcounters.getmore as g, data.opcounters.inserts as i 
| eval commands=if(isNotNull('c'), 'c',0) 
| eval updates=if(isNotNull('u'), 'u', 0) 
| eval queries=if(isNotNull('q'), 'q', 0) 
| eval deletes=if(isNotNull('d'), 'd', 0) 
| eval getmores=if(isNotNull('g'), 'g', 0) 
| eval inserts=if(isNotNull('i'), 'i', 0) 
| eval totalops=commands+updates+queries+deletes+getmores+inserts 
| bin _time minspan=30s 
| stats latest(totalops) AS ops latest(data.extra_info.page_faults) AS pf by host _time 
| eval  percent=if(opsdiff==0, 0, round(abs(pf/ops), 2))   
| stats $countPageFaultsFunc$(percent) as percent by host  
| rangemap field=percent ""0-0.7""=0-0.7 ""0.7-1.3""=0.7001-1.3 ""1.3+""=1.3001-999999 default=abnormal  
| where range=""$metric$"" 
| `dmc_drilldown_join_peers_by_peerURI` 
| eval Action = Action."" dmc_group_kv_store"" 
| fields serverName, machine, percent, range, numberOfCores, ram, version, Action 
| rename serverName as Instance, machine as Machine, percent as ""Page Faults per Operation"", range as ""Page Fault Range"", version as Version, numberOfCores as Cores, ram as RAM","group, countPageFaultsFunc, metric","splunk_monitoring_console",app,system,
CM1,"PROD-CM-1|cluster_master|search_head","dmc_drilldown_kv_store_deployment_replication_lag(2)","`dmc_set_index_introspection` search_group=$group$ search_group=dmc_group_kv_store component=kvstorereplicasetstats  data.replSetStats.myState!=1 
| stats max(data.oplogInfo.end) AS local, max(data.replSetStats.myState) AS state, max(data.replSetStats.date) AS date by host 
| eval date = date/1000 
| `dmc_time_format(date)` 
| join 
  [ search `dmc_set_index_introspection` search_group=dmc_group_kv_store component=kvstorereplicasetstats data.replSetStats.myState=1 
  | stats max(data.oplogInfo.end) AS primary] 
| eval lag=(primary-local)/1000 
| eval lag = round(lag, 2) 
| `dmc_replication_lag_rangemap` 
| where range=""$metric$"" 
| rename host as Instance, lag as Lag, range as ""Lag Range"", state as State, date as ""Oplog Date"" 
| table Instance Lag ""Oplog Date"" ""Lag Range"" State","group, metric","splunk_monitoring_console",app,system,
CM1,"PROD-CM-1|cluster_master|search_head","dmc_drilldown_kv_store_primary_oplog_window(1)","`dmc_set_index_introspection` search_group=$group$ search_group=dmc_group_kv_store component=kvstorereplicasetstats data.replSetStats.myState=1 
| eval Instance=host 
| rename data.oplogInfo.start as start, data.oplogInfo.end as end 
| eval start = start/1000 
| eval end = end/1000 
| eval diff= (end-start)/3600 
| `dmc_time_format(start)` 
| `dmc_time_format(end)` 
| stats first(start) as ""Start Date"" first(end) as ""End Date"" first(diff) as ""Window (Hours)"" by Instance",group,"splunk_monitoring_console",app,system,
CM1,"PROD-CM-1|cluster_master|search_head","dmc_drilldown_resource_usage_deployment_cpu_usage(4)","`dmc_set_index_introspection` search_group=$role$ search_group=$group$ sourcetype=splunk_resource_usage component=Hostwide 
| eval total_cpu_usage = 'data.cpu_system_pct' + 'data.cpu_user_pct' 
| stats $countCPUFunc$(total_cpu_usage) as cpu_usage by host 
| `dmc_cpu_usage_rangemap` 
| where range=""$metric$"" 
| `dmc_drilldown_join_peers_by_peerURI` 
| eval Action = Action."" $role$"" 
| fields serverName, machine, cpu_usage, range, numberOfCores, ram, version, Action 
| eval cpu_usage = cpu_usage."" %"" 
| rename serverName as Instance, machine as Machine, cpu_usage as ""CPU Usage"", range as ""CPU Usage Range"", version as Version, numberOfCores as Cores, ram as RAM","role, group, countCPUFunc, metric","splunk_monitoring_console",app,system,
CM1,"PROD-CM-1|cluster_master|search_head","dmc_drilldown_resource_usage_deployment_disk_usage(4)","`dmc_set_index_introspection` search_group=$role$ search_group=$group$ sourcetype=splunk_disk_objects component=Partitions 
| eval mount_point = 'data.mount_point' 
| eval free = if(isnotnull('data.available'), 'data.available', 'data.free') 
| eval pct_disk_usage = round(1 - free / 'data.capacity', 2) 
| eval server_mount_point = host."":"".mount_point 
| stats $countDiskFunc$(pct_disk_usage) as pct_disk_usage by server_mount_point 
| `dmc_disk_usage_rangemap` 
| where range=""$metric$"" 
| eval host = replace(server_mount_point, "":.*"", """") 
| eval mount_point = replace(server_mount_point, "".*:"", """") 
| eval pct_disk_usage = pct_disk_usage * 100 
| `dmc_drilldown_join_peers_by_peerURI` 
| eval Action = Action."" $role$"" 
| fields serverName, machine, mount_point, pct_disk_usage, range, numberOfCores, ram, version, Action 
| rename serverName as Instance, machine as Machine, mount_point as ""Mount Point"", pct_disk_usage as ""Disk Usage (%)"", range as ""Disk Usage Range"", version as Version, numberOfCores as Cores, ram as RAM","role, group, countDiskFunc, metric","splunk_monitoring_console",app,system,
CM1,"PROD-CM-1|cluster_master|search_head","dmc_drilldown_resource_usage_deployment_load_average(4)","`dmc_set_index_introspection` search_group=$role$ search_group=$group$ sourcetype=splunk_resource_usage component=Hostwide 
| stats $countLoadAvgFunc$(data.normalized_load_avg_1min) as load_average by host 
| `dmc_load_average_rangemap` 
| where range=""$metric$"" 
| `dmc_drilldown_join_peers_by_peerURI` 
| eval Action = Action."" $role$"" 
| fields serverName, machine, load_average, range, numberOfCores, ram, version, Action 
| rename serverName as Instance, machine as Machine, load_average as ""Load Average"", range as ""Load Average Range"", version as Version, numberOfCores as Cores, ram as RAM","role, group, countLoadAvgFunc, metric","splunk_monitoring_console",app,system,
CM1,"PROD-CM-1|cluster_master|search_head","dmc_drilldown_resource_usage_deployment_memory_usage(4)","`dmc_set_index_introspection` search_group=$role$ search_group=$group$ sourcetype=splunk_resource_usage component=Hostwide 
| eval pct_mem_used = 'data.mem_used' / 'data.mem' 
| stats $countMemFunc$(pct_mem_used) as pct_mem_used by host 
| `dmc_memory_usage_rangemap` 
| where range=""$metric$"" 
| `dmc_drilldown_join_peers_by_peerURI` 
| eval Action = Action."" $role$"" 
| fields serverName, machine, pct_mem_used, range, numberOfCores, ram, version, Action 
| eval pct_mem_used = round(pct_mem_used * 100, 2) 
| eval pct_mem_used = pct_mem_used."" %"" 
| rename serverName as Instance, machine as Machine, pct_mem_used as ""Memory Usage"", range as ""Memory Usage Range"", version as Version, numberOfCores as Cores, ram as RAM","role, group, countMemFunc, metric","splunk_monitoring_console",app,system,
CM1,"PROD-CM-1|cluster_master|search_head","dmc_drilldown_search_activity_deployment_resource_usage(5)","`dmc_set_index_introspection` search_group=$role$ search_group=$group$ sourcetype=splunk_resource_usage ((component=PerProcess data.search_props.sid::*) OR component=Hostwide) 
| `dmc_rename_introspection_fields` 
| eval sid = if(component==""Hostwide"", ""n/a"", sid) 
| eval pid = if(component==""Hostwide"", ""n/a"", pid) 
| eval pct_cpu = if(component==""Hostwide"", 0, pct_cpu) 
| eval mem_used = if(component==""Hostwide"", 0, 'mem_used) 
| `dmc_set_bin` 
| stats latest($resourceType$) AS resource_usage_dedup values(Action) as Action by _time, sid, pid, host 
| stats sum(resource_usage_dedup) AS sum_resource_usage values(Action) as Action by _time, host 
| stats $resourceFunction$(sum_resource_usage) as resource_usage values(Action) as Action by host 
| `dmc_$resourceType$_rangemap` 
| where range == ""$metric$"" 
| `dmc_drilldown_join_peers_by_peerURI` 
| eval Action = Action."" $role$"" 
| fields serverName, machine, resource_usage, range, numberOfCores, ram, version, Action 
| rename serverName as Instance, machine as Machine, resource_usage as ""$resourceType$ Usage"", range as ""$resourceType$ Usage Range"", version as Version, numberOfCores as Cores, ram as RAM","role, group, resourceType, resourceFunction, metric","splunk_monitoring_console",app,system,
CM1,"PROD-CM-1|cluster_master|search_head","dmc_drilldown_search_activity_deployment_search_concurrency(4)","`dmc_set_index_introspection` search_group=$role$ search_group=$group$ sourcetype=splunk_resource_usage ((component=PerProcess data.search_props.sid::*) OR component=Hostwide) 
| `dmc_rename_introspection_fields` 
| `dmc_set_bin` 
| stats dc(sid) AS distinct_search_count values(Action) as Action by host, _time 
| stats $searchFunction$(distinct_search_count) as search_count values(Action) as Action by host 
| `dmc_search_count_rangemap` 
| where range=""$metric$"" 
| `dmc_drilldown_join_peers_by_peerURI` 
| eval Action = Action."" $role$"" 
| fields serverName, machine, search_count, range, numberOfCores, ram, version, Action 
| rename serverName as Instance, machine as Machine, search_count as ""Count of Searches"", range as ""Count of Searches Range"", version as Version, numberOfCores as Cores, ram as RAM","role, group, searchFunction, metric","splunk_monitoring_console",app,system,
CM1,"PROD-CM-1|cluster_master|search_head","dmc_event_local_search_dispatch","`dmc_set_index_audit` sourcetype=audittrail action=search search=*",,"splunk_monitoring_console",app,system,
CM1,"PROD-CM-1|cluster_master|search_head","dmc_event_remote_search_dispatch","`dmc_set_index_internal` sourcetype=splunkd_remote_searches ""Streamed search search starting""",,"splunk_monitoring_console",app,system,
