"Splunk_Instance","Splunk_Roles",title,appName,author,description,"TIME_PREFIX","TIME_FORMAT","MAX_TIMESTAMP_LOOKAHEAD","DATETIME_CONFIG","SHOULD_LINEMERGE","LINE_BREAKER",TRUNCATE,"BREAK_ONLY_BEFORE","BREAK_ONLY_BEFORE_DATE","MUST_BREAK_AFTER","KV_MODE","INDEXED_EXTRACTIONS","EVENT_BREAKER_ENABLE","EVENT_BREAKER","ANNOTATE_PUNCT","LEARN_SOURCETYPE","LEARN_MODEL","MAX_EVENTS",maxDist
UC,"PROD-UC-1|search_head","log2metrics_json","splunk_internal_metrics",system,"JSON-formatted data. Log-to-metrics processing converts the numeric values in json keys into metric data points.",,,128,"",1,"([\r\n]+)",10000,"",1,"",,json,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","log2metrics_keyvalue","splunk_internal_metrics",system,"'<key>=<value>' formatted data. Log-to-metrics processing converts the keys with numeric values into metric data points.",,,128,"",1,"([\r\n]+)",10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::.../var/log/introspection/disk_objects.log(.\d+)?","splunk_internal_metrics",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::.../var/log/introspection/resource_usage.log(.\d+)?","splunk_internal_metrics",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::.../var/log/splunk/metrics.log(.\d+)?","splunk_internal_metrics",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","splunk_intro_disk_objects","splunk_internal_metrics",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","splunk_intro_resource_usage","splunk_internal_metrics",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","splunk_metrics_log","splunk_internal_metrics",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head",audittrail,"splunk_monitoring_console",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","http_event_collector_metrics","splunk_monitoring_console",system,,,"%m-%d-%Y %H:%M:%S.%l %z",128,"/etc/datetime.xml",0,,10000,"",1,"",none,json,,,1,1,1,256,100
UC,"PROD-UC-1|search_head",kvstore,"splunk_monitoring_console",system,,,"%m-%d-%Y %H:%M:%S.%l %z",128,"/etc/datetime.xml",0,,1000000,"",1,"",none,json,,,1,1,1,256,100
UC,"PROD-UC-1|search_head",mongod,"splunk_monitoring_console",system,,,"%Y-%m-%dT%H:%M:%S.%3N%Z",40,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head",scheduler,"splunk_monitoring_console",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","splunk_disk_objects","splunk_monitoring_console",system,,,"%m-%d-%Y %H:%M:%S.%l %z",128,"/etc/datetime.xml",0,,10000,"",1,"",none,json,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","splunk_resource_usage","splunk_monitoring_console",system,,,"%m-%d-%Y %H:%M:%S.%l %z",128,"/etc/datetime.xml",0,,10000,"",1,"",none,json,,,1,1,1,256,100
UC,"PROD-UC-1|search_head",splunkd,"splunk_monitoring_console",system,,,"%m-%d-%Y %H:%M:%S.%l %z",40,"/etc/datetime.xml",0,,99999,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","splunkd_access","splunk_monitoring_console",system,,"\[",,128,"/etc/datetime.xml",0,,20000,"",1,"",,,,,1,1,1,256,28
UC,"PROD-UC-1|search_head","splunkd_conf","splunk_monitoring_console",system,,,"%m-%d-%Y %H:%M:%S.%l %z",128,"/etc/datetime.xml",0,,99999,"",1,"",none,json,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","splunkd_remote_searches","splunk_monitoring_console",system,,,"%m-%d-%Y %H:%M:%S.%l %z",40,"/etc/datetime.xml",0,,99999,"",1,"",none,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","(?i)source::....zip(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head",ActiveDirectory,system,system,,,,128,"/etc/datetime.xml",0,"([\r\n]+---splunk-admon-end-of-event---\r\n[\r\n]*)",100000,"",1,"",,,,,1,1,1,10000,100
UC,"PROD-UC-1|search_head",PerformanceMonitor,system,system,,,,128,"/etc/datetime.xml",0,"([\r\n]+---splunk-perfmon-end-of-event---\r\n[\r\n]*)",10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head",WinNetMonMk,system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"","multi_WinNetMonMk",,,,1,1,1,256,100
UC,"PROD-UC-1|search_head",WinPrintMon,system,system,,,,128,NONE,0,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head",WinRegistry,system,system,,,,128,NONE,1,"([\r\n]+---splunk-regmon-end-of-event---\r\n[\r\n]*)",10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head",WinWinHostMon,system,system,,,,128,NONE,0,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","__singleline",system,system,,,,128,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","_json",system,system,"JavaScript Object Notation format. For more information, visit http://json.org/",,,128,"/etc/datetime.xml",1,,10000,"",1,"",none,json,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","access_combined",system,system,"National Center for Supercomputing Applications (NCSA) combined format HTTP web server logs (can be generated by apache or other web servers)","\[",,128,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,28
UC,"PROD-UC-1|search_head","access_common",system,system,,"\[",,128,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head",anaconda,system,system,,,,128,"/etc/datetime.xml",1,,10000,"^\*",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","anaconda_syslog",system,system,,,"%b %d %H:%M:%S",128,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","apache_error",system,system,"Error log format produced by the Apache web server (typically error_log on *nix systems)",,"[%A %B %d %T %Y]",128,"/etc/datetime.xml",1,,10000,"^\[",1,"",,,,,1,1,1,256,50
UC,"PROD-UC-1|search_head","asterisk_cdr",system,system,,,,256,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","asterisk_event",system,system,,,,128,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,3
UC,"PROD-UC-1|search_head","asterisk_messages",system,system,,,,128,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","asterisk_queue",system,system,,,,128,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","backup_file",system,system,,,,128,"/etc/datetime.xml",1,,10000,goblygook,1,"",,,,,1,1,0,10000,100
UC,"PROD-UC-1|search_head","breakable_text",system,system,,,,128,"/etc/datetime.xml",1,,10000,"(^(?:---|===|\*\*\*|___|=+=))|^\s*$",1,"",,,,,1,1,0,256,100
UC,"PROD-UC-1|search_head",catalina,system,system,"Output produced by Apache Tomcat Catalina (System.out and System.err)","^",,30,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","cisco:asa",system,system,"Output produced by the Cisco Adaptive Security Appliance (ASA) Firewall",,,128,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","cisco_cdr",system,system,,,,128,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,1
UC,"PROD-UC-1|search_head","cisco_syslog",system,system,,,"%b %d %H:%M:%S",32,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head",clavister,system,system,,,,128,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","collectd_http",system,system,"Collectd daemon format. Uses the write_http plugin to send metrics data to a Splunk platform data input via the HTTP Event Collector.",,,128,"/etc/datetime.xml",0,,10000,"",1,"",none,,,,0,1,1,256,100
UC,"PROD-UC-1|search_head",csv,system,system,"Comma-separated value format. Set header and other settings in ""Delimited Settings""",,,128,"/etc/datetime.xml",0,,10000,"",1,"",none,csv,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","cups_access",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",0,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","cups_error",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",0,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","db2_diag",system,system,"Diagnostic output produced by the IBM DB2 database server",,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,90
UC,"PROD-UC-1|search_head","delayedrule::breakable_text",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","delayedrule::syslog",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head",dmesg,system,system,"Output produced by the ""dmesg"" *nix command, printing the *nix kernel ring buffer",,,128,NONE,1,,10000,"^\S",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head",exchange,system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",none,w3c,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","exim_main",system,system,,,,128,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","exim_reject",system,system,,,,128,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head",fileTrackerCrcLog,system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",none,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","fs_notification",system,system,,,,128,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head",ftp,system,system,,,,128,"/etc/datetime.xml",1,,10000,"",0,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","generic_single_line",system,system,"A common log format with a predefined timestamp. Customize timestamp in ""Timestamp"" options",,"%Y-%m-%dT%H:%M:%S.%3N %Z",128,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","http_event_collector_metrics",system,system,,,"%m-%d-%Y %H:%M:%S.%l %z",128,"/etc/datetime.xml",0,,10000,"",1,"",none,json,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","ignored_type",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,0,256,100
UC,"PROD-UC-1|search_head",iis,system,system,"W3C Extended log format produced by the Microsoft Internet Information Services (IIS) web server",,,32,"/etc/datetime.xml",0,,10000,"",1,"",,w3c,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","json_no_timestamp",system,system,"A variant of the JSON source type, with support for nonexistent timestamps",,,800,CURRENT,1,,10000,"^{",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","known_binary",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,0,256,100
UC,"PROD-UC-1|search_head",kvstore,system,system,,,"%m-%d-%Y %H:%M:%S.%l %z",128,"/etc/datetime.xml",0,,1000000,"",1,"",none,json,,,1,1,1,256,100
UC,"PROD-UC-1|search_head",lastlog,system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,0,256,100
UC,"PROD-UC-1|search_head","linux_audit",system,system,"Output produced by the auditd system daemon used to track changes on a Linux machine",,,128,"/etc/datetime.xml",1,,10000,"",0,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","linux_bootlog",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",0,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","linux_messages_syslog",system,system,"Format found within the Linux log file /var/log/messages",,"%b %d %H:%M:%S",32,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","linux_secure",system,system,"Format for the /var/log/secure file containing all security related messages on a Linux machine",,,128,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head",log4j,system,system,"Output produced by any Java 2 Enterprise Edition (J2EE) application server using log4j",,,128,"/etc/datetime.xml",1,,10000,"\d\d?:\d\d:\d\d",1,"",,,,,1,1,1,256,75
UC,"PROD-UC-1|search_head","log4net_xml",system,system,"An XML-formatted output of the Apache log4j framework to the Microsoft .NET runtime","timestamp=""",,128,"/etc/datetime.xml",1,,10000,"<log4net:event",1,"",,,,,1,1,1,1000,75
UC,"PROD-UC-1|search_head",log4php,system,system,"Output produced by a machine that runs the log4php logging utility",,,128,"/etc/datetime.xml",1,,10000,"^\w{3} \w{3}",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head",manpage,system,system,,,,128,NONE,1,,10000,gooblygook,1,"",,,,,1,1,0,200000,100
UC,"PROD-UC-1|search_head","mcollect_stash",system,system,,,"%s.%Q",128,"/etc/datetime.xml",0,,10000,"",1,"",none,csv,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","metrics_csv",system,system,"Comma-separated value format for metrics.  Must have metric_timestamp, metric_name, and _value fields.",,"%s.%Q",128,"/etc/datetime.xml",0,,10000,"",1,"",none,csv,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","misc_text",system,system,,,,128,NONE,1,,10000,goblygook,1,"",,,,,1,1,0,200000,100
UC,"PROD-UC-1|search_head",mongod,system,system,,,"%Y-%m-%dT%H:%M:%S.%3N%Z",40,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","mysql_slow",system,system,"Slow query log output produced by the MySQL database server",,"Time: %y%m%d %k:%M:%S %Z",128,"/etc/datetime.xml",1,,10000,"#\sTime:\s\d{6}\s[\s\d]\d:\d\d:\d\d",1,"",,,,,1,1,1,512,100
UC,"PROD-UC-1|search_head",mysqld,system,system,"Output produced by the MySQL database server",,"%y%m%d %k:%M:%S",128,"/etc/datetime.xml",1,,10000,"^\d{6}\s",1,"",,,,,1,1,1,256,20
UC,"PROD-UC-1|search_head","mysqld_bin",system,system,"Binary log output produced by the MySQL database server",,,128,"/etc/datetime.xml",1,,10000,"^#\d{6}",1,"",,,,,1,1,1,256,20
UC,"PROD-UC-1|search_head","mysqld_error",system,system,"Errors produced by the MySQL database server",,,128,"/etc/datetime.xml",1,,10000,"^\d{6}\s",1,"",,,,,1,1,1,1024,50
UC,"PROD-UC-1|search_head","novell_groupwise",system,system,,,,9,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","osx_asl",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",0,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","osx_crash_log",system,system,,,,128,"/etc/datetime.xml",1,,10000,gooblygook,1,"",,,,,1,1,1,200000,100
UC,"PROD-UC-1|search_head","osx_crashreporter",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",0,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","osx_daily",system,system,,,,128,"/etc/datetime.xml",1,,10000,"^(Sun|Mon|Tue|Wed|Thu|Fri|Sat)",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","osx_install",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",0,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","osx_monthly",system,system,,,,128,"/etc/datetime.xml",1,,10000,"^(Sun|Mon|Tue|Wed|Thu|Fri|Sat)",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","osx_secure",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",0,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","osx_weekly",system,system,,,,128,"/etc/datetime.xml",1,,10000,"^(Sun|Mon|Tue|Wed|Thu|Fri|Sat)",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","osx_window_server",system,system,,,,128,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","postfix_syslog",system,system,"Output produced by the Postfix email server",,"%b %d %H:%M:%S",32,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","preprocess-Z",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,0,256,100
UC,"PROD-UC-1|search_head","preprocess-bzip",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,0,256,100
UC,"PROD-UC-1|search_head","preprocess-gzip",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,0,256,100
UC,"PROD-UC-1|search_head","preprocess-tar",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,0,256,100
UC,"PROD-UC-1|search_head","preprocess-targz",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,0,256,100
UC,"PROD-UC-1|search_head","preprocess-winevt",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,0,256,100
UC,"PROD-UC-1|search_head","preprocess-zip",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,0,256,100
UC,"PROD-UC-1|search_head",procmail,system,system,"Output produced by the Procmail email server",,,64,"/etc/datetime.xml",1,,10000,"procmail: \[\d+\]",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head",psv,system,system,"Pipe-separated value format. Set header and other settings in ""Delimited Settings""",,,128,"/etc/datetime.xml",0,,10000,"",1,"",none,psv,,,1,1,1,256,100
UC,"PROD-UC-1|search_head",rpmpkgs,system,system,,,,128,"/etc/datetime.xml",1,,10000,"",0,"",,,,,1,1,0,256,100
UC,"PROD-UC-1|search_head","ruby_on_rails",system,system,"Output produced by a Ruby On Rails Web application framework","(for [\d\.]+ at\s)","%Y-%m-%d %H:%M:%S %Z",128,"/etc/datetime.xml",1,,10000,Processing,1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","rule::access_combined",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","rule::access_combined_wcookie",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","rule::access_common",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","rule::exim_main",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","rule::postfix_syslog",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","rule::sendmail_syslog",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","rule::snort",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head",sar,system,system,,,,128,"/etc/datetime.xml",1,,10000,"(?:^\s*$)|00:00:0|/s|%|[a-z]-",1,"",,,,,1,1,1,1000,100
UC,"PROD-UC-1|search_head","search_telemetry",system,system,"JSON-formatted file containing search related telemetry.",,,128,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head",searches,system,system,,,,128,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","sendmail_syslog",system,system,"Output produced by the Sendmail email server",,"%b %d %H:%M:%S",32,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head",snort,system,system,"Output produced by the Snort network intrusion detection/prevention application",,,128,"/etc/datetime.xml",1,,10000,"(=\+)+",1,"",none,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::...((.(bak|old))|,v|~|#)",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::....(0t|a|ali|asa|au|bmp|cg|cgi|class|d|dat|deb|del|dot|dvi|dylib|elc|eps|exe|ftn|gif|hlp|hqx|hs|icns|ico|inc|iso|jame|jin|jpeg|jpg|kml|la|lhs|lib|lo|lock|mcp|mid|mp3|mpg|msf|nib|o|obj|odt|ogg|ook|opt|os|pal|pbm|pdf|pem|pgm|plo|png|po|pod|pp|ppd|ppm|ppt|prc|ps|psd|psym|pyc|pyd|rast|rb|rde|rdf|rdr|rgb|ro|rpm|rsrc|so|ss|stg|strings|tdt|tif|tiff|tk|uue|vhd|xbm|xlb|xls|xlw)",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::....(?<!tar.)gz(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::....(?i)(evt|evtx)(.\d+)?",system,system,,,,30,"/etc/datetime.xml",0,"([\r\n](?=\d{2}/\d{2}/\d{4} \d{2}:\d{2}:\d{2} [aApPmM]{2}))",10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::....(cache|class|cxx|dylib|jar|lo|xslt|md5|rpm|deb|iso|vim)",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::....(css|htm|html|sgml|shtml|template)",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::....(jar)(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::....(tar.gz|tgz)(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::....(tbz|tbz2)(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::....Z(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::....bz2?(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::....crash.log(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::....csv",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::....tar(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::.../(apache|httpd).../error*",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::.../(readme|README)...",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::.../(u_|)ex(tend|\d{4,8})*?.log",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::.../disk_objects.log(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::.../http_event_collector_metrics.log(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::.../kvstore.log(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::.../man/man\d+/*.\d+",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::.../messages(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::.../mysql.log(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::.../private/var/log/mail.log(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::.../private/var/log/system.log(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::.../private/var/log/windowserver.log(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::.../procmail(_|.)log",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::.../resource_usage.log(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::.../splunkd.log(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::.../splunkd_access.log(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::.../splunkd_ui_access.log(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::.../syslog(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::.../token_input_metrics.log(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::.../var/log/anaconda.log(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::.../var/log/anaconda.syslog(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::.../var/log/asl.log(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::.../var/log/audit/audit.log(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
UC,"PROD-UC-1|search_head","source::.../var/log/boot.log(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
