"Splunk_Instance","Splunk_Roles",app,Lookup,author,sharing,Filename,Type,Collection,updated,disabled,"Match_Type",Replicate,"Allow_Caching",Filter,"Index_Fields_List","Min_Matches","Max_Matches","Fields_List"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","UC_SFDC_GDPR_Contact_Accesses",system,app,"UC_SFDC_GDPR_Contact_Accesses.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"USER_ID,USER_VIEWED,_time,country"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","UC_active_directory_search",system,app,"UC_active_directory_search.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"badPwdCount,lastLogonTimestamp,logonCount,pwdLastSet,sAMAccountName,whenCreated"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","UC_anonymized_confluence_logs",system,app,"UC_anonymized_confluence_logs.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"_time,url,user"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","UC_autorun_reg_keys",system,app,"UC_autorun_reg_keys.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"_time,host,process_image,key_path"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","UC_aws_public_buckets",system,app,"UC_aws_public_buckets.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"_time,Permission,Grantee.URI,bucketName,userIdentityArn"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","UC_dlp_alerts",system,app,"UC_dlp_alerts.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"_time,signature,sourcetype,user"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","UC_fake_win_process",system,app,"UC_fake_win_process.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"_time,dest,host,user,Image,EventCode"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","UC_file_copied_to_usb",system,app,"UC_file_copied_to_usb.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"_time,file_name,size_of_file,user"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","UC_fsutil",system,app,"UC_fsutil.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"_time,host,Image,CommandLine,EventCode"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","UC_generic_risk_events",system,app,"UC_generic_risk_events.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"_time,risk_object,risk_object_type,risk_score,search_name"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","UC_malicious_cmdline",system,app,"UC_malicious_cmdline.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"host,CommandLine,EventCode"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","UC_ransomware_extentions",system,app,"UC_ransomware_extentions.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"_time,host,Image,Name,extension,TargetFilename,EventCode"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","UC_ransomware_notes",system,app,"UC_ransomware_notes.csv",file,,"1970-01-01T00:00:00+00:00",0,"WILDCARD(ransomware_notes)",,,,,1,,"_time,host,Image,TargetFilename,EventCode"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","UC_ransomware_vulnerabilities",system,app,"UC_ransomware_vulnerabilities.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"_time,cve,signature,netbios-name,hostname"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","UC_raw_data_for_privilege_calculations",system,app,"UC_raw_data_for_privilege_calculations.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"employeeid,hrstatus,firstname,lastname,statuscode,department,title,managerid,manager,company,phone,street,city,state,zipcode,memberOf,country,hiredate,accountexpires,sAMAccountName,mail,displayName"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","UC_smb_spike_detection",system,app,"UC_smb_spike_detection.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"_time,bytes,bytes_in,bytes_out,dest_ip,dest_port,packets,packets_in,packets_out,src_ip"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","UC_smb_traffic_allowed",system,app,"UC_smb_traffic_allowed.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"_time,src_ip,dest_ip,dest_port,action"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","UC_successful_backups",system,app,"UC_backups.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"_time,COMPUTERNAME,MESSAGE"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","UC_successful_windows_updates",system,app,"UC_windows_updates.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"_time,dest,status,signature,signature_id"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","UC_tor_traffic",system,app,"UC_tor_traffic.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"_time,src_ip,src_port,dest_ip,dest_port,bytes,app"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","UC_unsuccessful_backups",system,app,"UC_backups.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"_time,COMPUTERNAME,MESSAGE"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","UC_unsuccessful_windows_updates",system,app,"UC_windows_updates.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"_time,dest,status,signature,signature_id"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","UC_wevtutil",system,app,"UC_wevtutil.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"_time,host,Image,CommandLine,EventCode"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","UC_windows_event_log",system,app,"UC_windows_event_log.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"_time,host,EventCode,Message,source"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","UC_wmi",system,app,"UC_wmi.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"_time,host,Image,CommandLine,EventCode"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","account_status_tracker",system,app,"account_status_tracker.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"user,count,earliest,latest"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","anon_interactive_logons",system,app,"anon_interactive_logons.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"_time,count,EventCode,Keywords,Logon_Process,Logon_Type,Logon_Type_Description,RecordNumber,Type,dest,user"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","anon_system_logon_with_failure_codes",system,app,"anon_system_logon_with_failure_codes.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"Account_Domain,ComputerName,EventCode,Failure_Reason,Logon_Type,Status,_time,action,user"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","anon_wmi_service_logs",system,app,"anon_wmi_service_logs.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"_time,host,service,start_mode,status"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","anonymized_DC_4776_logs",system,app,"anonymized_DC_4776_logs.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"EventCode,EventType,OpCode,RecordNumber,_time,anonymized_DomainControllerName,source,source_workstation,sourcetype,user"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","anonymized_box_logs",system,app,"anonymized_box_logs.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"_time,folder,item,user"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","anonymized_git_history",system,app,"anonymized_git_history.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"_time,anonymized_git_repo,request_url_hash,user"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","anonymized_sep_logs",system,app,"anonymized_sep_logs.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"Event_Description,Event_Source,Host_Name,_time,severity,tag,url"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","anonymized_sep_virus_logs",system,app,"anonymized_sep_virus_logs.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"Actual_Action,ApplicationHash,Computer_Name,Confidence,Disposition,File_Path,HashType,Occurrences,Prevalence,Requested_Action,Risk_Action,Risk_Name,Secondary_Action,Source,User_Name,_time"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","anonymized_windows_security_events_with_tags",system,app,"anonymized_windows_security_events_with_tags.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"EventCode,_time,sourcetype,tag,user"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","aws-cloudtrail-data-anon",system,app,"aws-cloudtrail-data-anon.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"_time,accountId,awsRegion,eventName,sourcetype,src_ip,user,userAgent"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","bookmark_custom_lookup",system,app,,kvstore,"bookmark_custom","1970-01-01T00:00:00+00:00",0,,,,,,,,"_key, _time, showcase_name, status, user, datasource, description, journey"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","bookmark_lookup",system,app,,kvstore,bookmark,"1970-01-01T00:00:00+00:00",0,,,,,,,,"_key, _time, showcase_name, status, user, notes"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","bots-webproxy-data",system,app,"bots-webproxy-data.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"_time,bytes,bytes_in,bytes_out,sourcetype,src_ip,uri"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","combined_anon_process_launch_logs",system,app,"combined_anon_process_launch_logs.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,""
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","combined_anon_service_launch_logs",system,app,"combined_anon_service_launch_logs.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,""
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","custom_content_lookup",system,app,,kvstore,"custom_content","1970-01-01T00:00:00+00:00",0,,,,,,,,"_key, _time, showcaseId, channel, local_json, json, user"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","data_inventory_eventtypes_lookup",system,app,,kvstore,"data_inventory_eventtypes","1970-01-01T00:00:00+00:00",0,,,,,,,,"_key, created_time, updated_time, eventtypeId, status, basesearch, search_result, search_status, coverage_level"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","data_inventory_products_lookup",system,app,,kvstore,"data_inventory_products","1970-01-01T00:00:00+00:00",0,,,,,,,,"_key, created_time, updated_time, productId, productName, vendorName, eventtypeId, status, basesearch, stage, metadata_json, cim_detail, eventsize, cim_compliant_fields, daily_event_volume, daily_host_volume, desired_sampling_ratio, termsearch, coverage_level, jsonStatus"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","data_source_check_lookup",system,app,,kvstore,"data_source_check","1970-01-01T00:00:00+00:00",0,,,,,,,,"_key, _time, showcaseId, showcaseName, searchId, searchName, status"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","data_source_check_outputs_lookup",system,app,,kvstore,"data_source_check_outputs","1970-01-01T00:00:00+00:00",0,,,,,,,,"_key, _time, elementId, elementName, status"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","deleted_custom_content_lookup",system,app,,kvstore,"deleted_custom_content","1970-01-01T00:00:00+00:00",0,,,,,,,,"_key, _time, showcaseId, channel, local_json, json, user"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","dns_data_anon",system,app,"dns_data_anon.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"_time,app,bytes,bytes_in,bytes_out,dest_ip,dest_port,duration,maxtime,packets,packets_in,packets_out,rule,src_ip"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","dynamic_dns_lookup",system,app,"dynamic_dns_lookup.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"domain,inlist"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","event_id_4648_runas",system,app,"event_id_4648_runas.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"Account_Name,EventCode,Privileged_Account_Name,Unprivileged_Account_Name,_time,host"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","external_content_lookup",system,app,,kvstore,"external_content","1970-01-01T00:00:00+00:00",0,,,,,,,,"_key, first_checked, last_checked, last_updated, channel, build"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","firewall_traffic",system,app,"firewall_traffic.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"receive_time,serial_number,session_id,src_ip,dst_ip,bytes_sent,bytes_received,packets_sent,packets_received,dest_port,src_port,used_by_malware,has_known_vulnerability"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","gdpr_aws_category",system,app,"gdpr_aws_category.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"accountId,category"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","gdpr_splunk_index_category",system,app,"gdpr_splunk_index_category.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"index,category"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","gdpr_system_category",system,app,"gdpr_system_category.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"host,category"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","gdpr_user_category",system,app,"gdpr_user_category.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"user,category,countries"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","generic_sysmon_process_launch_logs",system,app,"generic_sysmon_process_launch_logs.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"Image,ParentImage,ParentProcessId,ProcessId,_time,host,sha1"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","generic_sysmon_service_launch_logs",system,app,"generic_sysmon_service_launch_logs.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"Image,ParentImage,ParentProcessId,ProcessId,_time,host,sha1"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","healthcare_cerner_patient_records",system,app,"healthcare_cerner_patient_records.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"City,EmployeeID,EmployeeName,NumOpens,Role,RoleID,Username,YearsAtCompany,_time"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","high_risk_network_apps",system,app,"high_risk_network_apps.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"app,risk,vendor"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","internet_traffic",system,app,"internet_traffic.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"_time,bits_transferred"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","isWindowsSystemFile_lookup",system,app,"system32_executables.csv",file,,"1970-01-01T00:00:00+00:00",0,"WILDCARD(filename)",,,,,1,,"filename,systemFile"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","kill_chain_phases",system,app,"kill_chain_phases.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"title,order,order_title"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","lightweight_cim_regex_reference_only",system,app,"lightweight_cim_regex_reference_only.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"field,regex"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","local_search_mappings_lookup",system,app,,kvstore,"local_search_mappings","1970-01-01T00:00:00+00:00",0,,,,,,,,"_key, _time, showcaseId, search_title, user"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials",logins,system,app,"logins.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"_time,logins"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","mitre_environment_count",system,app,"mitre_environment_count.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"Matrix,Tactic,Tactic_Total,Technique,Technique_Total,Active,Available,Needs data,Data Source"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","mitre_matrix_list",system,app,"mitre_matrix_list.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,1,"Matrix,Tactic,Tactic_Order,Technique,Technique_Order"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","od_splunklive_fw_data",system,app,"od_splunklive_fw_data.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"_time,action,app,bytes,bytes_in,bytes_out,category,dest_ip,dest_port,duration,packets,packets_in,packets_out,src_ip,user"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","peer_group_for_git_use_case",system,app,"peer_group_for_git_use_case.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"user,peergroup"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","phone_usage",system,app,"phone_usage.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"type,direction,duration,_time"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","ping_firewall_data_anon",system,app,"ping_firewall_data_anon.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"_time,app,bytes,bytes_in,bytes_out,src_ip,dest_ip,dest_port,packets,packets_in,packets_out,duration,first"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","process_launch_logs",system,app,"process_launch_logs.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"_time,host,EventCode,user,New_Process_ID,New_Process_Name"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","ransomware_extensions_lookup",system,app,"ransomware_extensions.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,1,,"Extensions,Name"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","ransomware_notes_lookup",system,app,"ransomware_notes.csv",file,,"1970-01-01T00:00:00+00:00",0,"WILDCARD(ransomware_notes)",,,,,1,,"ransomware_notes,status"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","splunk_index_provisioning",system,app,"splunk_index_provisioning.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"user,accessible_indexes,roles"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","sse_app_config_lookup",system,app,,kvstore,"sse_app_config","1970-01-01T00:00:00+00:00",0,,,,,,,,"_key, _time, user, param, value"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","sse_bookmark_backup",system,app,"sse_bookmark_backup.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,""
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","sse_content_exported_lookup",system,global,,kvstore,"sse_content_exported","1970-01-01T00:00:00+00:00",0,,,,,,,,"_key, search_title, mitre_technique_combined, mitre_technique, mitre_tactic_combined, mitre_tactic, killchain, showcaseId, showcaseName, category, mitre_technique_description, mitre_tactic_description"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","sse_host_to_country",system,app,"sse_host_to_country.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"dest,country"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","sse_json_doc_storage_lookup",system,app,,kvstore,"sse_json_doc_storage","1970-01-01T00:00:00+00:00",0,,,,,,,,"_key, _time, version, description, json"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","sse_project_codenames",system,app,"sse_project_codenames.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"codeword,department"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","sse_sample_asset_list",system,app,"sse_sample_asset_list.csv",file,,"1970-01-01T00:00:00+00:00",0,"CIDR(ip)",,,,,,1,"ip,key,owner"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","suspect_file_examples",system,app,"suspect_file_examples.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"Image,ParentImage,_time,host,sha1"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","synthetic_sysmon_process_launch_logs",system,app,"synthetic_sysmon_process_launch_logs.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"_time,host,Image,ProcessId,ParentImage,ParentProcessId,sha1"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","sysmon_process_launch_logs",system,app,"sysmon_process_launch_logs.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"Image,ParentImage,ParentProcessId,ProcessId,_time,host,sha1"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials",tools,system,app,"tools.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"_timediff,discovery_or_attack,filename,hash,platform"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","tstats_online_hosts",system,app,"tstats_online_hosts.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"historical,current,host"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","uniflow_printer_log_sample",system,app,"uniflow_printer_log_sample.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"File_Printed,Page_Count,User,_time,anonymized_Printer"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","use_cases",system,app,"use_cases.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"title,order,order_title,solution"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","user_account_status",system,app,"user_account_status.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"user,terminationDate,isActive"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","windows_interactive_logins",system,app,"windows_interactive_logins.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,""
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","windows_system_event_id_20001_usb_inserts",system,app,"windows_system_event_id_20001_usb_inserts.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"EventCode,EventType,Message,OpCode,RecordNumber,_time,anonymized_ComputerName,source,sourcetype"
ES,"PROD-ES-1|search_head","Splunk_TA_cisco-asa","cisco_asa_action_lookup",system,global,"cisco_asa_action_lookup.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"vendor_action,action"
ES,"PROD-ES-1|search_head","Splunk_TA_cisco-asa","cisco_asa_change_analysis_lookup",system,global,"cisco_asa_change_analysis_lookup.csv",file,,"1970-01-01T00:00:00+00:00",0,"WILDCARD(message_id)",,,,,,,"message_id,change_class,change_description,action,change_type,object_type"
ES,"PROD-ES-1|search_head","Splunk_TA_cisco-asa","cisco_asa_ids_lookup",system,global,"cisco_asa_ids_lookup.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"sourcetype,ids_type"
ES,"PROD-ES-1|search_head","Splunk_TA_cisco-asa","cisco_asa_intrusion_severity_lookup",system,global,"cisco_asa_severity_lookup.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"signature_id,vendor_severity,severity"
ES,"PROD-ES-1|search_head","Splunk_TA_cisco-asa","cisco_asa_intrusion_vendor_severity_lookup",system,global,"cisco_asa_vendor_severity.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"vendor_severity,severity"
ES,"PROD-ES-1|search_head","Splunk_TA_cisco-asa","cisco_asa_syslog_severity_lookup",system,global,"cisco_asa_syslog_severity_lookup.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"log_level,severity_level,description"
ES,"PROD-ES-1|search_head","Splunk_TA_cisco-asa","cisco_asa_vendor_class_lookup",system,global,"cisco_asa_vendor_class_lookup.csv",file,,"1970-01-01T00:00:00+00:00",0,"WILDCARD(message_id)",,,,,,,"message_id,vendor_class,vendor_definition"
ES,"PROD-ES-1|search_head","Splunk_TA_nix","nix_action_lookup",system,global,"nix_vendor_actions.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"vendor_action,action"
ES,"PROD-ES-1|search_head","Splunk_TA_nix","nix_da_update_status_lookup",system,global,"nix_da_update_status.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"sourcetype,status"
ES,"PROD-ES-1|search_head","Splunk_TA_nix","nix_da_version_range_lookup",system,global,"nix_da_version_ranges.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"sourcetype,range"
ES,"PROD-ES-1|search_head","Splunk_TA_nix","nix_endpoint_change_object_category_lookup",system,global,"nix_object_category.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"object,object_category"
ES,"PROD-ES-1|search_head","Splunk_TA_nix","nix_endpoint_change_status_lookup",system,global,"nix_status.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,1,1,"vendor_status,status"
ES,"PROD-ES-1|search_head","Splunk_TA_nix","nix_endpoint_change_user_type_lookup",system,global,"nix_user_types.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"sourcetype,user_type"
ES,"PROD-ES-1|search_head","Splunk_TA_nix","nix_endpoint_change_vendor_action_lookup",system,global,"nix_endpoint_change_vendor_actions.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"vendor_action,action"
ES,"PROD-ES-1|search_head","Splunk_TA_nix","nix_fs_notification_change_type_lookup",system,global,"nix_fs_notification_change_type.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"sourcetype,change_type"
ES,"PROD-ES-1|search_head","Splunk_TA_nix","nix_linux_service_startmode_lookup",system,global,"nix_linux_service_startmodes.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"runlevel0,runlevel1,runlevel2,runlevel3,runlevel4,runlevel5,runlevel6,StartMode"
ES,"PROD-ES-1|search_head","Splunk_TA_symantec-ep","symantec_ep_action_lookup",system,global,"symantec_ep_actions.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"vendor_action,action"
ES,"PROD-ES-1|search_head","Splunk_TA_symantec-ep","symantec_ep_admin_action_lookup",system,global,"symantec_ep_admin_actions.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"vendor_action,action,change_type"
ES,"PROD-ES-1|search_head","Splunk_TA_symantec-ep","symantec_ep_icmp_type_lookup",system,global,"symantec_ep_icmp_types.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,1,1,"icmp_type_code,icmp_type_name,Reference"
ES,"PROD-ES-1|search_head","Splunk_TA_symantec-ep","symantec_ep_malware_category_lookup",system,global,"symantec_ep_malware_categories.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"link,pubDate,riskLevel,title,type"
ES,"PROD-ES-1|search_head","Splunk_TA_symantec-ep","symantec_ep_malware_category_lookup_tmp",system,global,"symantec_ep_malware_categories_tmp.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,""
ES,"PROD-ES-1|search_head","Splunk_TA_symantec-ep","symantec_ep_severity_lookup",system,global,"symantec_ep_severity.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"vendor_severity,severity"
ES,"PROD-ES-1|search_head","Splunk_TA_websense-cg","websense_action_lookup",system,global,"websense_actions.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"vendor_action,action"
ES,"PROD-ES-1|search_head","Splunk_TA_websense-cg","websense_categories_lookup",system,global,"websense_categories.csv",file,,"1970-01-01T00:00:00+00:00",0,"WILDCARD(category_id)",,,,,,1,"category_id,parent_category,child_category"
ES,"PROD-ES-1|search_head","Splunk_TA_websense-cg","websense_http_statuses_lookup",system,global,"websense_httpstatus.csv",file,,"1970-01-01T00:00:00+00:00",0,"WILDCARD(status)",,,,,,1,"status,status_description,status_type"
ES,"PROD-ES-1|search_head","Splunk_TA_websense-cg","websense_severity_lookup",system,global,"websense_severities.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"severity_id,severity"
ES,"PROD-ES-1|search_head","Splunk_TA_windows",MSADGroupType,system,global,"msad_group_type.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,1,"MSADGroupClassID,MSADGroupClass"
