"Splunk_Instance","Splunk_Roles",title,disabled,Type,app,author,FORMAT,REGEX,DELIMS,"CLEAN_KEYS","DEST_KEY",FIELDS,"MV_ADD","REPEAT_MATCH","SOURCE_KEY","WRITE_META",sharing,updated
ES,"PROD-ES-1|search_head",float,0,"regex-based",system,system,"","\d*\.\d+|[[int]]",,1,"",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","guid-to-translate",0,"regex-based",system,system,"","(?<guid_to_trans>\w{8}-\w{4}-\w{4}-\w{4}-\w{12})",,1,"",,1,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head",int,0,"regex-based",system,system,"","0x[a-fA-F0-9]+|\d+",,1,"",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head",ip,0,"regex-based",system,system,"","(?:(?<!\d)(\d{1,3}\.\d{1,3}\.\d{1,3}\.\d{1,3})(?!\d))",,1,"",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head",ipv4,0,"regex-based",system,system,"","(?<ip>[[octet]](?:\.[[octet]]){3})(?::[[int:port]])?",,1,"",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head",language,0,"regex-based",system,system,"","(?i:(?<![a-z])(php|java|python|c\+\+|perl)(?![a-z]))",,1,"",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","log4-severity",0,"regex-based",system,system,"severity::$1",".*?([A-Z]+) [\w\.]+ \-",,1,"",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head",loglevel,0,"regex-based",system,system,"","(FATAL|ERROR|WARN|INFO|DEBUG|TRACE)",,1,"",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","loglevel-weblogic",0,"regex-based",system,system,"loglevel::$1","#+<\w+ \d+, \d+ \d+:\d+:\d+ \w+ \w+> <(\w+)>",,1,"",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","novell-groupwise-arrival",0,"regex-based",system,system,"$0 msgtype::$1 originuserid::$2 messageid::$3 filename::$4 originidomain::$5 origindomain::$6 originpostoffice::$7  previoushop::$8 size::$9 priority::$10 targapp::$11 reportstatus::$12 reportdestination::$13 destination::$14","ARR ([^,]*),([^,]*),([^,]*),([^,]*),([^,]*),([^,]*),([^,]*),([^,]*),([^,]*),([^,]*),([^,]*),([^,]*),([^,]*),(.*)$",,1,"_meta",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","novell-groupwise-queue",0,"regex-based",system,system,"$0 filename::$1 nexthoptype::$2 nexthopname::$3 destnum::$4","QUE ([^,]*),([^,]*),([^,]*),(.*)$",,1,"_meta",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","novell-groupwise-transfer",0,"regex-based",system,system,"$0 peername::$1 filename::$2 size::$3 sendtime::$4","QUE ([^,]*),([^,]*),([^,]*),([^,]*)$",,1,"_meta",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head",nspaces,0,"regex-based",system,system,"","\S+",,1,"",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","num-kv",0,"regex-based",system,system,"$1::$2","([A-Za-z_][\w_]*)[=:\s]+((0x[A-F\d]+)|[+-]?[\d.]+)",,1,"",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head",octet,0,"regex-based",system,system,"","(?:2(?:5[0-5]|[0-4][0-9])|[0-1][0-9][0-9]|[0-9][0-9]?)",,1,"",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head",os,0,"regex-based",system,system,"","(?i:(?<![a-z])(mac|windows|linux)(?![a-z]))",,1,"",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","perfmon-kv",0,"delimiter-based",system,system,"","","""\n"",""=""",1,"",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head",qstring,0,"regex-based",system,system,"","""(?<>[^""]*+)""",,1,"",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head",registry,0,"delimiter-based",system,system,"","","""\n"",""=:""",1,"",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","remote_searches_extractions_starting",0,"regex-based",system,system,"","^[^=\n]*search_id=(?P<search_id>[^,]+),\s+\w+=(?P<server>[^,]+),\s+\w+_\w+=(?P<active_searches>[^,]+).*?(search\=\')(?<search>.+)\ *?(', remote_ttl?)=(?P<remote_ttl>.+).*?(, apiStartTime\=\')(?<apiStartTime>.+)\ *?(', apiEndTime\=\')(?<apiEndTime>.+)\ *?(', savedsearch_name?)=""(?P<savedsearch_name>[^""]*)",,1,"",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","remote_searches_extractions_terminated",0,"regex-based",system,system,"","^[^=\n]*search_id=(?P<search_id>[^,]+),\s+\w+=(?P<server>[^,]+),\s+\w+_\w+=(?P<active_searches>[^,]+),\s+\w+=(?P<elapsedTime>[^,]+).*?(search\=\')(?<search>.+)\ *?(', savedsearch_name?)=""(?P<savedsearch_name>[^""]*)",,1,"",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head",reqstr,0,"regex-based",system,system,"","[^\s""]++",,1,"",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head",sbstring,0,"regex-based",system,system,"","\[(?<>[^\]]*+)\]",,1,"",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head",sendToTCP,0,"regex-based",system,system,tcpOutQueue,".",,1,queue,,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","send_to_nullqueue",0,"regex-based",system,system,nullQueue,".",,1,queue,,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","sendmail-extractions",0,"regex-based",system,system,"process::sendmail pid::$1 qid::$2","sendmail\[(\d+)\]: (\w+):",,1,"",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","sendmail-pid",0,"regex-based",system,system,"pid::$1","\[(\d+)\]",,1,"",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","sendmail-qid",0,"regex-based",system,system,"qid::$1","sendmail\[\d+\]: (\w+):",,1,"",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","set_sourcetype_to_stash",0,"regex-based",system,system,"sourcetype::stash",".",,1,"MetaData:Sourcetype",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","simple_uri",0,"regex-based",system,system,"","(?<uri>(?<uri_path>[^\s\?""]++)(?:\\?(?<uri_query>[^\s""]+))?)",,1,"",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","simple_url",0,"regex-based",system,system,"","(?<url>\w++://(?<domain>[a-zA-Z0-9\-.:]++)(?:/[^\s""]*)?)",,1,"",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","splunk-access-extractions",0,"regex-based",system,system,"","^[[nspaces:clientip]]\s++[[nspaces:ident]]\s++[[nspaces:user]]\s++[[sbstring:req_time]]\s++[[access-request]]\s++[[nspaces:status]]\s++[[nspaces:bytes]](?:\s++""(?<referer>[[bc_domain:referer_]]?+[^""]*+)""(?:\s++[[qstring:useragent]](?:\s++[[nspaces:vhost]])?(?:\s++[[nspaces:requestid]])?)?)?[[all:other]]",,1,"",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","splunk-service-extractions",0,"regex-based",system,system,"","(?i)^(?:[^ ]* ){2}(?P<log_level>[^\s]*)\s+\[(?P<requestid>\w+)]\s+(?P<component>[^ ]+):(?P<line>\d+) - (?P<message>.+)",,1,"",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","splunk_help",0,"regex-based",system,system,help,".",,1,"_MetaData:Index",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","splunk_index_history",0,"regex-based",system,system,history,".",,1,"_MetaData:Index",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","splunkd-disassembler",0,"regex-based",system,system,"$0 level::$1 component::$2","^\S+\s\S+\s+(\S+)\s+(\S+)",,1,"_meta",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","stash_extract",0,"delimiter-based",system,system,"","",""","", ""=""",0,"",,1,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","strip-winevt-linebreaker",0,"regex-based",system,system,"$1","(?s)^(.*)---splunk-wevt-end-of-event---",,1,"_raw",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","syslog-extractions",0,"regex-based",system,system,"process::$1 pid::$2","\s([^\s\[]+)(?:\[(\d+)\])?:\s",,1,"",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","syslog-header-stripper-ts",0,"regex-based",system,system,"$1","^[A-Z][a-z]+\s+\d+\s\d+:\d+:\d+\s(.*)$",,1,"_raw",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","syslog-header-stripper-ts-host",0,"regex-based",system,system,"$1","^[A-Z][a-z]+\s+\d+\s\d+:\d+:\d+\s[^\s]*\s(.*)$",,1,"_raw",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","syslog-header-stripper-ts-host-proc",0,"regex-based",system,system,"$1","^[A-Z][a-z]+\s+\d+\s\d+:\d+:\d+\s.*?:\s(.*)$",,1,"_raw",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","syslog-host",0,"regex-based",system,system,"host::$1",":\d\d\s+(?:\d+\s+|(?:user|daemon|local.?)\.\w+\s+)*\[?(\w[\w\.\-]{2,})\]?\s",,1,"MetaData:Host",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","syslog-host-full",0,"regex-based",system,system,"host::$1","^[^\:]*\d\d\:\d\d\:\d\d[^\:]*?\s((\d+\.\d+\.\d+\.\d+)|(\w[\w\.\-]{2,})(?=\s+[^\s\:]+\:))",,1,"MetaData:Host",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","syslog-process",0,"regex-based",system,system,"process::$1","\(([a-zA-Z0-9_]+)\)\[\d+\]:",,1,"",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","tcpdump-endpoints",0,"regex-based",system,system,"src_ip::$1 src_port::$2 dest_ip::$3 dest_port::$4","(\d+\.\d+\.\d+\.\d+):(\d+) -> (\d+\.\d+\.\d+\.\d+):(\d+)",,1,"",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head",uri,0,"regex-based",system,system,"","(?<uri>(?:\w++://(?<uri_domain>[^/\s]++))?(?<uri_path>(?<uri_root>/+(?:[^\s\?;=/]*+/+)*)(?<uri_file>[^\s\?;=?/]*+))(?:\?(?<uri_query>[^\s""]+))?)",,1,"",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","uri_root",0,"regex-based",system,system,"","/++(?<root>(?:\\""|[^\s\?/""])++)/++",,1,"",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","uri_seg",0,"regex-based",system,system,"","(?:\\""|[^\s\?/""])*+/++",,1,"",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head",url,0,"regex-based",system,system,"","(?<url>[[alphas:proto]]://(?<domain>[a-zA-Z0-9\-.:]++)(?<uri>/[^\s""]*)?)",,1,"",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","was-trlog-code",0,"regex-based",system,system,"code::$1","] ([a-fA-F0-9]{8})",,1,"",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","weblogic-code",0,"regex-based",system,system,"code::$1","<BEA-([0-9]+)>",,1,"",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","wel-col-kv",0,"regex-based",system,system,"$1::$2","\n([^:\n\r]+):[ \t]++([^\n]*)",,1,"",,1,,Message,False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","wel-eq-kv",0,"delimiter-based",system,system,"","","""\n"",""=""",1,"",,1,,"_pre_msg",False,system,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","wel-message",0,"regex-based",system,system,"","(?sm)^(?<_pre_msg>.+)\nMessage=(?<Message>.+)$",,0,"",,0,,"_raw",False,system,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","app-view_for_splunk_web_access",0,"regex-based","Splunk_SA_CIM",system,"app::$1 view::$2","GET (?:/[^/]+){1,2}/app/([^/ ?]+)/([^/ ?]+)",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","cim_email_domain",0,"regex-based","Splunk_SA_CIM",system,"email_domain::$1",".*@(.+)",,1,"",,0,,email,False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","cim_recipient_domain",0,"regex-based","Splunk_SA_CIM",system,"recipient_domain::$1",".*@(.+)",,1,"",,0,,recipient,False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","cim_src_user_domain",0,"regex-based","Splunk_SA_CIM",system,"src_user_domain::$1",".*@(.+)",,1,"",,0,,"src_user",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","cim_ssl_issuer_common_name",0,"regex-based","Splunk_SA_CIM",system,"ssl_issuer_common_name::$1","CN\s*=(.*?)(?=[,;/]\s*(?:[A-Z]+|emailAddress)\s*=|$)",,1,"",,0,,"ssl_issuer",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","cim_ssl_issuer_country",0,"regex-based","Splunk_SA_CIM",system,"ssl_issuer_country::$1","C\s*=(.*?)(?=[,;/]\s*(?:[A-Z]+|emailAddress)\s*=|$)",,1,"",,0,,"ssl_issuer",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","cim_ssl_issuer_email",0,"regex-based","Splunk_SA_CIM",system,"ssl_issuer_email::$1","(?:E|emailAddress)\s*=(.*?)(?=[,;/]\s*(?:[A-Z]+|emailAddress)\s*=|$)",,1,"",,0,,"ssl_issuer",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","cim_ssl_issuer_locality",0,"regex-based","Splunk_SA_CIM",system,"ssl_issuer_locality::$1","L\s*=(.*?)(?=[,;/]\s*(?:[A-Z]+|emailAddress)\s*=|$)",,1,"",,0,,"ssl_issuer",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","cim_ssl_issuer_organization",0,"regex-based","Splunk_SA_CIM",system,"ssl_issuer_organization::$1","O\s*=(.*?)(?=[,;/]\s*(?:[A-Z]+|emailAddress)\s*=|$)",,1,"",,0,,"ssl_issuer",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","cim_ssl_issuer_state",0,"regex-based","Splunk_SA_CIM",system,"ssl_issuer_state::$1","ST\s*=(.*?)(?=[,;/]\s*(?:[A-Z]+|emailAddress)\s*=|$)",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","cim_ssl_issuer_street",0,"regex-based","Splunk_SA_CIM",system,"ssl_issuer_street::$1","STREET\s*=(.*?)(?=[,;/]\s*(?:[A-Z]+|emailAddress)\s*=|$)",,1,"",,0,,"ssl_issuer",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","cim_ssl_issuer_unit",0,"regex-based","Splunk_SA_CIM",system,"ssl_issuer_unit::$1","OU\s*=(.*?)(?=[,;/]\s*(?:[A-Z]+|emailAddress)\s*=|$)",,1,"",,0,,"ssl_issuer",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","cim_ssl_subject_common_name",0,"regex-based","Splunk_SA_CIM",system,"ssl_subject_common_name::$1","CN\s*=(.*?)(?=[,;/]\s*(?:[A-Z]+|emailAddress)\s*=|$)",,1,"",,0,,"ssl_subject",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","cim_ssl_subject_country",0,"regex-based","Splunk_SA_CIM",system,"ssl_subject_country::$1","C\s*=(.*?)(?=[,;/]\s*(?:[A-Z]+|emailAddress)\s*=|$)",,1,"",,0,,"ssl_subject",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","cim_ssl_subject_email",0,"regex-based","Splunk_SA_CIM",system,"ssl_subject_email::$1","(?:E|emailAddress)\s*=(.*?)(?=[,;/]\s*(?:[A-Z]+|emailAddress)\s*=|$)",,1,"",,0,,"ssl_subject",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","cim_ssl_subject_locality",0,"regex-based","Splunk_SA_CIM",system,"ssl_subject_locality::$1","L\s*=(.*?)(?=[,;/]\s*(?:[A-Z]+|emailAddress)\s*=|$)",,1,"",,0,,"ssl_subject",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","cim_ssl_subject_organization",0,"regex-based","Splunk_SA_CIM",system,"ssl_subject_organization::$1","O\s*=(.*?)(?=[,;/]\s*(?:[A-Z]+|emailAddress)\s*=|$)",,1,"",,0,,"ssl_subject",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","cim_ssl_subject_state",0,"regex-based","Splunk_SA_CIM",system,"ssl_subject_state::$1","ST\s*=(.*?)(?=[,;/]\s*(?:[A-Z]+|emailAddress)\s*=|$)",,1,"",,0,,"ssl_subject",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","cim_ssl_subject_street",0,"regex-based","Splunk_SA_CIM",system,"ssl_subject_street::$1","STREET\s*=(.*?)(?=[,;/]\s*(?:[A-Z]+|emailAddress)\s*=|$)",,1,"",,0,,"ssl_subject",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","cim_ssl_subject_unit",0,"regex-based","Splunk_SA_CIM",system,"ssl_subject_unit::$1","OU\s*=(.*?)(?=[,;/]\s*(?:[A-Z]+|emailAddress)\s*=|$)",,1,"",,0,,"ssl_subject",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","datamodel_for_audittrail",0,"regex-based","Splunk_SA_CIM",system,"datamodel::$1","(?:_ACCELERATE_|id=)DM_[^_]+_(.*?)(?:_ACCELERATE|\s)",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","force_index_cim_modactions",0,"regex-based","Splunk_SA_CIM",system,"cim_modactions",".",,1,"_MetaData:Index",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","force_sourcetype_cim_modactions",0,"regex-based","Splunk_SA_CIM",system,"sourcetype::modular_alerts:$1","^.*[\\/](.+)_mod(?:alert|workflow).log$",,1,"MetaData:Sourcetype",,0,,"MetaData:Source",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","orig_action_name_for_stash_cam",0,"regex-based","Splunk_SA_CIM",system,"$0 orig_action_name::$1","\*{3}Common\sAction\sModel\*{3}.*orig_action_name=\""([^""]+)",,1,"_meta",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","orig_rid_for_stash_cam",0,"regex-based","Splunk_SA_CIM",system,"$0 orig_rid::$1","\*{3}Common\sAction\sModel\*{3}.*orig_rid=\""([^""]+)",,1,"_meta",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","orig_sid_for_stash_cam",0,"regex-based","Splunk_SA_CIM",system,"$0 orig_sid::$1","\*{3}Common\sAction\sModel\*{3}.*orig_sid=\""([^""]+)",,1,"_meta",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","savedsearch_name_for_audittrail",0,"regex-based","Splunk_SA_CIM",system,"savedsearch_name::$1","savedsearch_name=\""([^\""]+)",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","search_for_audittrail",0,"regex-based","Splunk_SA_CIM",system,"search::$1","(?s)\,\s*search=\'(.*?)\',\s*autojoin",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","signature_for_sendmodalert",0,"regex-based","Splunk_SA_CIM",system,"signature::$1","sendmodalert.*(Alert\saction\sscript\scompleted|Invoking\smodular\salert\saction)",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","sinkhole_cam_header",0,"regex-based","Splunk_SA_CIM",system,"$1","(?s)^\*{3}Common\sAction\sModel\*{3}[^\n]+\n(.*)",,1,"_raw",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","sourcetype_for_stash_cam",0,"regex-based","Splunk_SA_CIM",system,"sourcetype::$1","\*{3}Common\sAction\sModel\*{3}.*sourcetype=\""([^""]+)",,1,"MetaData:Sourcetype",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","user_for_audittrail",0,"regex-based","Splunk_SA_CIM",system,"user::$1","user\=([^,]+)",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","vendor_object-vendor_object_path-for_splunk_endpoint_change",0,"regex-based","Splunk_SA_CIM",system,"vendor_object_path::$1 vendor_object::$2","path=""(\S+)/(\S+)""",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","vendor_object_category-vendor_status-for_splunk_endpoint_change",0,"regex-based","Splunk_SA_CIM",system,"vendor_object_category::$1","isdir=(\d)",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","Description_for_installedupdates",0,"regex-based","Splunk_TA_nix",system,"Description::$1","^Description=([^\r\n]+)",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","bash_user",0,"regex-based","Splunk_TA_nix",system,"user_name::$1","^\/home\/([^\/]+)\/",,1,"",,0,,source,False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","bash_user_root",0,"regex-based","Splunk_TA_nix",system,"user_name::$1","^\/(root)\/",,1,"",,0,,source,False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","dest_ip_as_dest",0,"regex-based","Splunk_TA_nix",system,"dest::""$1""","(.+)",,1,"",,0,,"dest_ip",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","dest_kv_for_dhcpd_ack",0,"regex-based","Splunk_TA_nix",system,"dest_ip::$1 dest_translated_ip::$2 dest_mac::$3 dest_nt_host::$4","DHCPACK\s+on\s+(\d{1,3}\.\d{1,3}\.\d{1,3}\.\d{1,3})\s*(?:\((\d{1,3}\.\d{1,3}\.\d{1,3}\.\d{1,3})\))?\s*to\s+((?:[a-fA-F0-9]{2}.?){6})\s*(?:\(([^\)]+)\))?",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","dest_kv_for_dhcpd_ack2",0,"regex-based","Splunk_TA_nix",system,"dest_ip::$1 dest_mac::$2","DHCPACK\s+to\s+(\d{1,3}\.\d{1,3}\.\d{1,3}\.\d{1,3})\s*(?:\(((?:[a-fA-F0-9]{2}.?){6})\))?",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","dest_kv_for_dhcpd_discover",0,"regex-based","Splunk_TA_nix",system,"dest_mac::$1 dest_nt_host::$2","DHCPDISCOVER\s+from\s+((?:[a-fA-F0-9]{2}.?){6})\s*(?:\(([^\)]+)\))?",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","dest_kv_for_dhcpd_inform",0,"regex-based","Splunk_TA_nix",system,"dest_ip::$1","DHCPINFORM\s+from\s+(\d{1,3}\.\d{1,3}\.\d{1,3}\.\d{1,3})",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","dest_kv_for_dhcpd_nak",0,"regex-based","Splunk_TA_nix",system,"dest_ip::$1 dest_translated_ip::$2 dest_mac::$3 dest_nt_host::$4","DHCPNAK\s+on\s+(\d{1,3}\.\d{1,3}\.\d{1,3}\.\d{1,3})\s*(?:\((\d{1,3}\.\d{1,3}\.\d{1,3}\.\d{1,3})\))?\s*to\s+((?:[a-fA-F0-9]{2}.?){6})\s*(?:\(([^\)]+)\))?",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","dest_kv_for_dhcpd_offer",0,"regex-based","Splunk_TA_nix",system,"dest_ip::$1 dest_translated_ip::$2 dest_mac::$3 dest_nt_host::$4","DHCPOFFER\s+on\s+(\d{1,3}\.\d{1,3}\.\d{1,3}\.\d{1,3})\s*(?:\((\d{1,3}\.\d{1,3}\.\d{1,3}\.\d{1,3})\))?\s*to\s+((?:[a-fA-F0-9]{2}.?){6})\s*(?:\(([^\)]+)\))?",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","dest_kv_for_dhcpd_request",0,"regex-based","Splunk_TA_nix",system,"dest_ip::$1 dest_translated_ip::$2 dest_mac::$3 dest_nt_host::$4","DHCPREQUEST\s+for\s+(\d{1,3}\.\d{1,3}\.\d{1,3}\.\d{1,3})\s*(?:\((\d{1,3}\.\d{1,3}\.\d{1,3}\.\d{1,3})\))?\s*from\s+((?:[a-fA-F0-9]{2}.?){6})\s*(?:\(([^\)]+)\))?",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","dest_mac_as_dest",0,"regex-based","Splunk_TA_nix",system,"dest::""$1""","(.+)",,1,"",,0,,"dest_mac",False,global,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","dest_nt_host_as_dest",0,"regex-based","Splunk_TA_nix",system,"dest::""$1""","(.+)",,1,"",,0,,"dest_nt_host",False,global,"1970-01-01T00:00:00+00:00"
